"","A","Y","C","W","L","U"
"2529",1.31526844115397,-0.0467241314364131,1,0,1,0
"2530",0.959794970810964,3.54787026074132,0,0,1,1
"2531",0.746977140463671,2.73970196610667,0,0,0,1
"2532",-2.7299300059117,1.35187603400484,0,0,0,1
"2533",0.587134830845026,3.90309608385711,1,0,1,1
"2534",0.193171010017426,1.41254996921413,0,0,0,0
"2535",3.35704940873724,-0.380216293301864,1,1,0,0
"2536",0.284231463901017,3.84965225567782,0,0,1,1
"2537",-0.527364186602761,1.38386117022589,0,0,1,1
"2538",-1.00808245896322,3.3273156849275,1,0,1,1
"2539",3.13835070801591,1.19729830451282,0,1,0,0
"2540",3.53190562549883,2.8913032982957,1,1,1,1
"2541",-1.19563056514648,3.02591718133479,1,0,1,1
"2542",0.775443636451291,1.43976544760656,0,0,0,0
"2543",0.0817709905956721,-1.63986131228467,0,0,0,0
"2544",1.70522280449787,-0.724156129440499,0,0,0,0
"2545",5.37498036832504,2.42185630994797,1,1,1,1
"2546",-1.45742761747407,0.207060196296958,1,0,1,0
"2547",1.20708890869191,2.9834226914844,0,0,1,1
"2548",3.47242897042469,2.68083099726729,1,1,1,1
"2549",3.49461529697909,0.510709197234311,0,1,0,0
"2550",1.19798216073566,4.23552006284206,1,0,1,1
"2551",4.77678019569849,1.39086451783733,0,1,0,0
"2552",5.53635037397745,1.37953928575426,1,1,1,1
"2553",0.320189319431665,0.257315139453318,0,0,0,0
"2554",3.96207207553742,-1.57053994665172,0,1,0,0
"2555",0.225863001581694,0.4199985335872,0,0,0,0
"2556",4.87171775925189,0.135081730505251,1,1,0,0
"2557",0.590472232652034,1.53374331693038,0,0,0,0
"2558",-1.17508095303308,4.46473452858481,0,0,1,1
"2559",3.09625732021653,1.90054770429272,1,1,1,1
"2560",0.517528922072127,2.08671528084461,1,0,1,1
"2561",-0.624508376036541,3.05414302904304,0,0,1,1
"2562",5.2995536162577,-0.902530815248839,1,1,0,0
"2563",2.76966047488217,0.810091318373902,1,1,0,0
"2564",4.42215686860253,2.61735373032979,1,1,1,1
"2565",-0.418980999482893,-0.772769760033559,0,0,0,0
"2566",5.69008233465063,3.46708683583621,1,1,1,1
"2567",0.563036986246583,-0.436635092168792,0,0,0,0
"2568",5.23664874785911,2.13319256981356,1,1,1,1
"2569",-0.407863643499345,-0.720642105536253,1,0,0,0
"2570",-0.190372021771871,-0.456891627545986,0,0,0,0
"2571",-0.590480685440447,3.84222482844259,1,0,1,1
"2572",0.616109787230873,2.80974454934984,0,0,1,1
"2573",-0.964697631821981,1.61070455448882,0,0,1,1
"2574",1.35330007488909,1.28231176775731,1,1,0,1
"2575",4.98417981728499,-0.901697162023502,0,1,0,0
"2576",2.48645635183985,3.30530153102603,1,1,1,1
"2577",5.40167821347337,3.72651786105554,1,1,1,1
"2578",1.04158874465897,5.48352691842618,0,0,1,1
"2579",2.92364163886464,2.62728623818805,1,1,1,1
"2580",-0.969768124762188,0.666749514381406,0,0,0,0
"2581",-2.16880084056499,3.64893347850541,0,0,1,1
"2582",0.353354112080079,-1.27998954802687,0,0,0,0
"2583",-0.0961964055071096,0.576288661721334,0,0,0,0
"2584",-0.145695652835887,3.48913394547068,0,0,1,1
"2585",4.52080619450963,0.566735061161962,0,1,0,0
"2586",3.4728294933994,-1.87329602080514,0,1,0,0
"2587",3.43726375965051,0.836692856619297,0,1,0,0
"2588",0.371281058178294,2.10878533141266,0,0,1,1
"2589",5.0881841605136,-0.295887837955289,0,1,0,0
"2590",-0.207993278315904,-0.923763998788243,1,0,1,0
"2591",0.215736114493256,3.65938685027731,0,0,1,1
"2592",3.52204617100868,-0.627749710687962,0,1,1,0
"2593",-2.08292157017454,2.61127716224395,1,0,1,1
"2594",0.416731563178621,2.55992410460772,1,0,1,1
"2595",-1.4600473994448,-1.24055989812853,0,0,0,0
"2596",-0.710497082189799,-1.64504551297266,0,0,0,0
"2597",1.1743184579784,3.84381767823462,0,0,1,1
"2598",3.1778544080672,-0.332442104991802,0,1,0,0
"2599",3.15466392848198,3.04987028505175,1,1,1,1
"2600",4.88205158032151,-2.10436451390787,1,1,1,0
"2601",2.58887473768189,-2.48887088449103,1,1,0,0
"2602",0.618953084972893,3.05857248464619,0,0,0,1
"2603",-0.51132757168646,1.6494958410237,1,0,1,1
"2604",5.52999541254861,0.651136738044656,1,1,0,0
"2605",-1.10069157371978,-1.3119998227363,0,0,0,0
"2606",4.32030643334419,2.5522482060721,1,1,1,1
"2607",0.276074355490206,4.34084384597901,0,0,1,1
"2608",2.07686883262445,4.02817964123762,0,1,1,1
"2609",3.97378415116214,2.02429147941461,1,1,1,1
"2610",4.90914520328159,1.03372330546884,0,1,0,0
"2611",3.01249085411095,1.11885666192015,1,1,1,1
"2612",3.04648275166202,0.742443951685442,1,1,1,0
"2613",-1.20738197222007,3.60760894055243,0,0,1,1
"2614",-1.91285763072812,2.90948985458373,0,0,1,1
"2615",5.63686609971115,3.71378255503658,1,1,1,1
"2616",3.26918224013762,3.1194710918759,1,1,1,1
"2617",4.2703886430901,0.979038737140339,0,1,0,0
"2618",2.04594565353244,-0.469323424466476,0,1,0,0
"2619",4.02450677368367,-0.292531721126556,0,1,0,0
"2620",4.59547390901795,0.0773860958078483,1,1,0,0
"2621",2.86669554263901,3.92124425809614,1,1,1,1
"2622",-0.422022881935862,2.23425917328263,0,0,1,1
"2623",-0.400074279210993,1.63042508657138,0,0,0,0
"2624",3.93852576806642,0.268373032945628,1,1,0,0
"2625",0.585626948390716,-0.276787819089264,0,0,0,0
"2626",4.14870394108258,-0.681999937651429,1,1,1,0
"2627",3.94753856823097,-0.911332785707078,1,1,1,0
"2628",0.910915175408608,0.0645848918596011,1,0,0,0
"2629",-2.045901114546,3.59243617461683,1,0,1,1
"2630",-0.497355882361035,1.45456230366247,1,0,1,1
"2631",2.45482487494137,2.03170223364356,1,1,1,1
"2632",1.50877046984881,2.29321687201614,1,0,1,1
"2633",1.24104250881322,1.45184458359167,1,0,1,1
"2634",1.13083511975102,0.750213745799507,0,0,0,0
"2635",-1.42913482304576,1.14772178978131,0,0,0,0
"2636",1.90985101730792,0.397787171572272,1,1,0,0
"2637",-0.339870566580846,-0.348766352853618,0,0,0,0
"2638",3.16966534145487,-0.350333788249648,0,1,0,0
"2639",0.269415396086214,4.09525319311749,1,0,1,1
"2640",5.36762239024096,1.57954113283898,1,1,0,0
"2641",4.76677253710371,2.57141825047699,1,1,1,1
"2642",1.65935710342232,1.74195598728997,0,0,0,0
"2643",0.314303587924464,0.144051634348822,0,0,1,1
"2644",3.75304307147196,-0.168039277351675,1,1,0,0
"2645",3.71991387708864,-1.36752515289692,0,1,0,0
"2646",-1.57691250890559,-0.985400652630959,0,0,0,0
"2647",3.64297356067321,2.9142463809516,1,1,1,1
"2648",-0.0212437834263011,2.61490662560973,0,0,1,1
"2649",1.31414160603038,0.236053599610534,0,0,0,0
"2650",4.32539160238057,3.44730435893815,0,1,1,1
"2651",3.98043806651552,4.42833815299331,1,1,1,1
"2652",4.04679234787979,0.502625318318708,0,1,0,0
"2653",-1.10818072122317,2.30429033382744,0,0,0,0
"2654",-0.390232903246114,2.68474368998108,0,0,0,1
"2655",-0.0262981437453935,0.227677499312539,0,0,0,0
"2656",5.08086081231375,2.85584250746751,1,1,1,1
"2657",3.32742691976564,1.25646049940633,1,1,1,1
"2658",3.70211394735672,-1.53434360955421,1,1,0,0
"2659",3.48065421752376,0.181789696933233,0,1,0,0
"2660",3.08758073283682,2.39079564297307,1,1,1,1
"2661",4.82373027212174,1.46425253712883,1,1,1,1
"2662",0.191928022880394,2.58142417050219,0,0,1,1
"2663",3.21957384737684,0.717137353140627,1,1,0,0
"2664",-1.35123161869639,1.30032272213857,1,0,1,1
"2665",-1.41075296430637,3.46504953630555,0,0,1,1
"2666",4.46594581547018,0.0765050038830376,1,1,0,0
"2667",4.49299402144367,2.83231716335204,0,1,0,0
"2668",4.02825200499987,0.812943867029914,1,1,0,0
"2669",0.468651688508076,4.22745282745164,1,0,1,1
"2670",-0.860903661748091,4.8509665521041,1,0,1,1
"2671",4.43327646360817,0.197581823153824,1,1,0,0
"2672",1.29428206273219,2.58834585152865,0,0,1,1
"2673",3.43048718926273,-0.0332864335764748,0,1,0,0
"2674",0.064875857686782,2.83017455580942,0,0,1,1
"2675",2.4774349882461,2.96404521886804,1,1,1,1
"2676",4.36982649568523,3.90584835531547,1,1,1,1
"2677",4.27959601595838,0.133174563771025,1,1,0,0
"2678",4.37071641904395,1.17719106261832,0,1,1,1
"2679",1.0622598422524,-0.343153799508757,0,0,0,0
"2680",-0.570897890003297,-1.00845209323972,0,0,0,0
"2681",-0.107571909952311,-0.71226590248304,1,0,1,0
"2682",3.87620899629847,-0.157984606072201,1,1,0,0
"2683",4.66987256568134,-0.365547369628961,0,1,0,0
"2684",2.83871329531783,2.72974602342288,0,1,0,0
"2685",3.97966738091346,4.18635795214952,1,1,1,1
"2686",2.3264765364606,-0.719564071429926,1,1,0,0
"2687",0.301720542207031,0.601995718225558,0,0,0,0
"2688",4.68476152934706,3.07552679386797,1,1,1,1
"2689",3.7040007704577,2.88115401233663,1,1,1,1
"2690",-0.208218205026196,2.00545399999686,1,0,1,1
"2691",4.25892412009715,2.25865348741876,0,1,1,1
"2692",0.0710265253421902,1.19123240368515,0,0,0,0
"2693",-0.89815325040756,0.881121668788563,0,0,0,0
"2694",5.276304760885,2.92044971704063,0,1,1,1
"2695",4.77691327624408,1.30588935775874,1,1,1,1
"2696",0.559484336459879,5.00487674245666,0,0,1,1
"2697",-0.126134421974748,2.15715756284294,0,0,0,0
"2698",3.84389712222451,-0.0128725024320055,0,1,0,0
"2699",3.37491962149917,3.97955701429616,1,1,1,1
"2700",4.2673936818569,0.545489180278822,1,1,0,0
"2701",-0.150998918239983,4.51329774782606,1,0,1,1
"2702",1.56017968376069,2.15079677456311,1,0,1,1
"2703",3.12467154464909,1.5682029355421,0,1,1,1
"2704",0.781300795699421,3.66468134342079,0,0,1,1
"2705",3.99230088585316,0.567187105827566,1,1,0,0
"2706",0.0264428646553846,-0.714715977889102,0,0,0,0
"2707",4.50285329204887,0.72703953520719,1,1,0,0
"2708",-0.92143350433444,3.29538980215532,1,0,1,1
"2709",3.20333660970873,0.802608287149129,1,1,1,0
"2710",-0.210444773603466,-0.68000569086037,0,0,0,0
"2711",6.13169518269183,1.52575116760056,1,1,1,0
"2712",-0.332860487114872,-0.671419639902546,0,0,0,0
"2713",2.79831692578131,0.489421900489005,0,1,0,0
"2714",-1.64215806169035,2.94756690855412,1,0,1,1
"2715",4.05874124956847,4.69773553274343,1,1,1,1
"2716",2.80951226903746,3.82931422977604,1,1,1,1
"2717",5.20410323393067,3.60469148563606,1,1,1,1
"2718",4.10039127478221,-1.06989579135386,0,1,0,0
"2719",4.55371326520187,-0.614070362134463,0,1,0,0
"2720",-0.735211249946396,2.69637783563058,1,0,1,1
"2721",3.53510786865228,-0.919179136155781,1,1,1,0
"2722",3.93543750508835,3.42101194997547,1,1,1,1
"2723",0.25921542843231,0.420324324287686,0,0,0,0
"2724",2.15705014335999,3.80641183914814,0,1,1,1
"2725",4.08118248977595,0.708575601218455,1,1,0,0
"2726",-0.631049697956556,3.7554265558083,1,0,1,1
"2727",3.84036054660378,-0.012804083689968,0,1,0,0
"2728",1.75147609924605,4.08317684940934,0,0,1,1
"2729",1.23291788757067,3.17884750552235,1,0,1,1
"2730",3.18880124563944,3.85966623616325,1,1,1,1
"2731",2.13609763445262,0.478372177689131,1,1,1,0
"2732",0.293446846870517,-0.218451246751472,1,0,1,0
"2733",3.82276367184572,0.83253034340219,1,1,1,0
"2734",0.0694779969457713,3.40923455517788,1,0,1,1
"2735",-1.21394656603863,0.00127561162001016,0,0,0,0
"2736",5.58153599231797,1.46464808157017,0,1,0,0
"2737",-2.36537485231918,2.8160136311453,1,0,1,1
"2738",-0.30971565546275,4.09149684069793,1,0,1,1
"2739",2.54356161578222,2.25819709226624,1,1,1,1
"2740",4.82588765389469,2.66659475142519,1,1,1,1
"2741",0.307840910415322,-0.134917779240641,0,0,0,0
"2742",0.194398835362327,4.38601856918574,0,0,1,1
"2743",-2.85725376771837,1.54258477918864,1,0,1,1
"2744",-1.61939186440436,0.546738307965469,1,0,0,0
"2745",-1.63120799224855,0.328146563366425,1,0,1,0
"2746",0.0457182869777394,1.96332375673213,0,0,0,0
"2747",3.388042421575,3.70678452333707,1,1,1,1
"2748",4.73465070753949,2.22554151116207,1,1,1,1
"2749",4.45937975044516,3.42456736722551,1,1,1,1
"2750",1.47024012249033,-0.270585582876185,0,0,0,0
"2751",0.599505211590831,4.21283521349102,0,0,1,1
"2752",6.41618937542198,4.58512220586168,1,1,1,1
"2753",6.72327980303837,3.08730143245485,1,1,1,1
"2754",-1.68457886195371,2.81553646231582,1,0,1,1
"2755",-0.617839167655351,0.993712377965009,1,0,0,0
"2756",3.36882103231213,3.8049220026077,1,1,1,1
"2757",4.52201931729243,3.51537464496372,0,1,0,1
"2758",-0.836863070644,1.60675565928401,0,0,0,1
"2759",0.57598514281538,1.99683484699907,0,0,0,1
"2760",4.22961445290661,-1.70121860175395,0,1,0,0
"2761",2.19536208907266,2.71619442774775,1,1,1,1
"2762",0.946648911750098,-1.71749299139237,0,0,0,0
"2763",3.62168794267219,1.40677447100492,1,1,0,0
"2764",4.24473452386751,0.349665253144351,0,1,0,0
"2765",0.812638757209832,-0.259020198267729,0,0,0,0
"2766",-1.94464041227417,1.95783545429867,0,0,1,1
"2767",2.49200874489374,1.26148809610166,0,1,0,0
"2768",-2.13559604027082,3.31969907998371,0,0,1,1
"2769",4.12660171713892,-0.470232994343667,0,1,0,0
"2770",-1.30557574936138,3.28111242394778,1,0,1,1
"2771",-0.486946973538722,2.79916767489822,0,0,1,1
"2772",-0.374950554645245,0.425854145567558,0,0,0,0
"2773",2.2053035866137,2.03967226642013,0,0,1,1
"2774",-0.411328372438961,-0.423796671963983,0,0,0,0
"2775",2.23888369174106,0.642971717081335,0,1,0,0
"2776",-0.62817697351885,0.174830155463184,0,0,0,0
"2777",4.30277473157074,0.344974637759764,1,1,0,0
"2778",4.7118082759413,-0.891526319227796,1,1,0,0
"2779",2.92730102713317,2.58707332297796,1,1,1,1
"2780",-1.3807405251074,4.1556601749029,0,0,1,1
"2781",3.54523164119339,0.582389400715199,0,1,0,0
"2782",-0.144843914460076,0.0150208231601774,0,0,0,0
"2783",-1.60244516554535,1.65855901263336,0,0,1,1
"2784",4.81452439437025,2.71602221556815,1,1,1,1
"2785",2.57016878325809,0.225471718742279,0,1,0,0
"2786",4.04824103947252,-0.970085278301806,1,1,0,0
"2787",3.28023168323498,3.95228105963226,1,1,1,1
"2788",0.752076113943217,3.37170172731561,0,0,1,1
"2789",0.3782813380003,1.89416344032649,0,0,0,1
"2790",1.48585723439615,-0.873646871323671,0,0,0,0
"2791",-1.45796332456816,0.298586948560299,0,0,0,0
"2792",3.31599137701186,0.349261899697473,1,1,0,0
"2793",4.55914399821189,-0.292603046177755,1,1,0,0
"2794",-0.839047381878766,4.2256396634953,1,0,1,1
"2795",-1.24105492405772,-0.624243245206867,0,0,0,0
"2796",0.949193856923399,-1.10816099437138,0,0,0,0
"2797",4.74027927861888,4.96187181669966,1,1,1,1
"2798",0.325570374530869,1.41337785676628,1,0,1,1
"2799",0.0268362573284813,3.89416544103786,0,0,1,1
"2800",0.862637930393316,1.42304482711637,0,0,1,0
"2801",4.32386948371882,2.41774777156429,1,1,1,1
"2802",0.851756752748953,4.28737124140568,1,0,1,1
"2803",0.912111623476466,0.585431745752566,0,0,0,0
"2804",-0.784880911959562,3.25828452843054,1,0,1,1
"2805",2.06251196623776,2.04087369105368,1,1,0,1
"2806",0.156665492182891,-0.372106639090166,0,0,0,0
"2807",-0.391630650556188,3.86596299718527,1,0,1,1
"2808",1.35935569059824,4.07026251679113,0,0,1,1
"2809",-0.644743437567778,3.14297998716143,0,0,0,0
"2810",-1.07171871688981,-0.613932431341946,0,0,0,0
"2811",2.08182616230371,-0.219388847509422,0,1,0,0
"2812",0.259443202938779,3.31957377433663,1,0,1,1
"2813",2.42145982113557,0.902095249856349,1,1,1,1
"2814",3.98664083086632,-2.09134400106973,1,1,0,0
"2815",3.97819341645285,1.88158764451932,1,1,1,1
"2816",4.41612054120734,2.74035742414006,1,1,1,1
"2817",0.423178292060471,-1.10616760951036,1,0,0,0
"2818",0.0736126404111659,2.77632809508377,0,0,1,1
"2819",0.554660755073129,0.38173488673401,0,0,0,0
"2820",4.06079735769206,-0.806418616369158,1,1,1,0
"2821",4.35505304661728,1.02987731053672,1,1,0,0
"2822",5.01978601293864,2.86571059292489,1,1,1,1
"2823",3.73771469289068,1.57418985171911,1,1,1,1
"2824",3.10241334566717,4.12352370773565,1,1,1,1
"2825",-0.795141704799345,-0.793420544729542,0,0,0,0
"2826",-0.218337396004965,2.1852880436296,0,0,0,0
"2827",0.195665205161331,-0.617680696129316,1,0,0,0
"2828",-0.0380131137929712,1.07935601638744,1,0,0,0
"2829",-0.519400969925436,2.49229739865869,1,0,1,1
"2830",0.425441691649018,-0.68738044813526,0,0,0,0
"2831",3.82681982742606,0.364194550854876,1,1,0,0
"2832",3.78621323784941,3.48890785720469,1,1,1,1
"2833",0.700090763386831,0.70374674067635,0,0,0,0
"2834",0.56306322209883,1.01275753769111,0,0,0,0
"2835",3.93046593000013,2.51095870983776,0,1,0,1
"2836",1.01139912283909,1.70703110523156,0,0,1,1
"2837",4.14867313116681,0.381599332997597,1,1,0,0
"2838",-0.148950750369103,3.7481213813265,1,0,1,1
"2839",0.631458947459199,2.74829458573821,0,0,0,1
"2840",4.74011835037864,3.71314086349027,1,1,1,1
"2841",4.22235752572946,2.06470162860018,1,1,1,1
"2842",0.245371172364934,0.848479902114684,0,0,0,0
"2843",-0.737457927879491,2.56855173461194,0,0,1,1
"2844",-1.07307460029128,-1.00736536696965,0,0,0,0
"2845",0.420494331080837,-0.249890206475958,0,0,0,0
"2846",2.49375021151233,2.27804735134949,1,1,1,1
"2847",0.34972393587472,0.853372893066678,0,0,0,0
"2848",0.326504498414622,2.35363121622989,1,0,1,1
"2849",-0.71155209479519,-0.0955631249731027,1,0,0,0
"2850",0.0586662798616505,3.39976007964131,0,0,1,1
"2851",4.17028474705502,-0.201580745488818,0,1,0,0
"2852",1.21859396641901,-0.00669702079559667,0,0,0,0
"2853",-0.140358987540902,-0.55039830471726,0,0,0,0
"2854",-0.132620153086368,2.14034707727973,0,0,1,1
"2855",2.78161823310177,-1.68671521072914,0,1,0,0
"2856",2.81699620817186,-0.281043872521897,1,1,0,0
"2857",4.43658237559809,1.16028126554115,1,1,0,0
"2858",-0.314669061632296,-0.578196556021178,0,0,0,0
"2859",4.287266542918,0.0636434595199734,1,1,0,0
"2860",2.62403690801731,4.54371564949384,0,1,1,1
"2861",1.5801309212506,-1.24964926553629,0,0,0,0
"2862",-0.465099356224107,3.66534528198504,1,0,1,1
"2863",4.03442842723812,-2.2153666286723,1,1,0,0
"2864",4.11576192103606,4.19539239727527,0,1,1,1
"2865",-0.87776710639777,5.62402391032245,0,0,1,1
"2866",2.8543477823528,0.560093333901052,1,1,1,1
"2867",4.23214242834353,-1.42391866168629,0,1,0,0
"2868",-0.823411480029875,0.293406746675405,0,0,0,0
"2869",-0.409955648499867,0.368299685992949,1,0,0,0
"2870",0.899543528801738,-0.130166545301689,0,0,0,0
"2871",0.174016706141734,2.59147805371889,1,0,1,1
"2872",4.37541832944548,1.55223066227309,0,1,0,0
"2873",6.22146180485046,1.60834645995827,1,1,1,1
"2874",0.985858357761781,-1.36840397693051,0,0,0,0
"2875",1.44192253974682,2.48048444212216,0,0,0,1
"2876",-1.09402615018126,0.440117000869826,1,0,0,0
"2877",0.124172178427505,4.28645850222635,0,0,0,1
"2878",0.866380442398916,2.15497702603385,1,0,1,1
"2879",4.02602412740241,3.50373713851632,1,1,1,1
"2880",3.49460027416992,3.74021187325486,1,1,1,1
"2881",3.96431810628417,3.62113852916071,1,1,1,1
"2882",-0.332783802219003,3.90084909232476,1,0,1,1
"2883",-1.21098822198511,0.637762920638906,1,0,1,1
"2884",-0.894737833004677,0.720712097147543,1,0,1,0
"2885",-0.661117468709976,1.3959490587801,1,0,1,1
"2886",0.697073178534988,-0.225522825622073,0,0,0,0
"2887",3.36254033671847,0.0428150011401538,1,1,1,0
"2888",-0.661650294052831,1.37957880102611,0,0,0,0
"2889",4.22189460809313,-0.898386727073148,0,1,0,0
"2890",0.753586109885802,1.51973292745645,0,0,0,0
"2891",-1.10668245299182,0.983309156220574,0,0,0,0
"2892",-0.753308605475567,4.37079563890469,0,0,1,1
"2893",0.626377556972931,0.438106764188622,0,0,0,0
"2894",0.298043679358228,1.95306650194623,0,0,1,1
"2895",-0.560874432852653,-1.66256301703981,0,0,0,0
"2896",2.56691314216227,1.60927067872599,1,1,1,1
"2897",4.29190085182358,4.38410642019879,1,1,1,1
"2898",1.1783037636408,2.82338543668408,1,1,1,1
"2899",2.78059281761561,-1.13029168395963,1,1,0,0
"2900",4.55694787042377,3.45759815310934,1,1,0,1
"2901",0.505066413361521,0.250988516041177,0,0,0,0
"2902",2.76768974873297,1.80416636983395,0,1,0,1
"2903",4.43070295928023,2.9407199813798,1,1,1,1
"2904",-0.513213125392028,4.24859558639742,1,0,1,1
"2905",3.89489082060532,2.52697931107061,0,1,1,1
"2906",-0.155872473593745,3.24601793174697,1,0,1,1
"2907",5.40453466782301,0.388099961762705,1,1,1,0
"2908",3.6640155125513,2.00180866328956,0,1,0,1
"2909",3.03443962388609,3.37851430452393,1,1,1,1
"2910",-0.993714893047445,2.78551959717358,1,0,1,1
"2911",0.123607887789794,4.09361968917567,0,0,1,1
"2912",3.00456729621403,-0.76976008319066,1,1,0,0
"2913",0.422275674566687,3.22060775041188,0,0,1,1
"2914",2.38716815402394,1.99943641639447,1,0,1,1
"2915",4.7560153675307,-0.877087356101585,1,1,1,0
"2916",1.24611496414993,-0.254397334173913,1,0,0,0
"2917",0.050692655938764,0.536218391463575,0,0,0,0
"2918",2.37625679110966,-1.17135349935477,1,1,0,0
"2919",0.497445239672459,4.42015282771183,1,0,1,1
"2920",1.52252898365366,0.658627897424105,1,1,0,0
"2921",-1.22306794695279,5.94324585677469,0,0,1,1
"2922",3.68930375606559,3.10468694101624,1,1,1,1
"2923",4.60475987028525,-0.272440075351336,0,1,0,0
"2924",4.62728067879249,-0.187461731284459,1,1,0,0
"2925",-1.63002636640151,1.20343058855911,1,0,1,1
"2926",-0.688422756889682,-0.146143785128713,0,0,0,0
"2927",5.27746387204182,-0.0579775362505629,0,1,0,0
"2928",0.161226825209324,4.21713666364517,0,0,1,1
"2929",5.541241305176,-0.36088072888576,1,1,0,0
"2930",5.5186042511631,2.68066267803186,1,1,1,1
"2931",3.2128876716758,0.306260332430303,1,1,0,0
"2932",0.105865015759805,2.38289239310796,0,0,1,1
"2933",5.83314285000187,5.24560894781398,1,1,1,1
"2934",-0.346147862087241,-0.361476897564688,1,0,0,0
"2935",6.79915216609513,2.81943933471655,1,1,1,1
"2936",4.64500316360818,-1.62266437600629,0,1,0,0
"2937",0.504594187853612,0.621850264761388,0,0,0,0
"2938",-1.55823775478603,4.64322436026327,1,0,1,1
"2939",-1.22451867158862,-0.821880572683977,0,0,0,0
"2940",-0.109643038068916,-0.216553699481332,0,0,0,0
"2941",-1.43906436004942,4.32733153936871,0,0,1,1
"2942",-0.507754531104635,4.04409811685217,1,0,1,1
"2943",3.64105627323156,-1.03219000016994,0,1,0,0
"2944",3.55040681447,0.951659064382998,1,1,1,1
"2945",5.33421036154634,1.45775091219465,1,1,1,1
"2946",-0.21994057330406,4.28872422948344,0,0,1,1
"2947",0.173649117273717,0.526251479790442,0,0,0,0
"2948",0.150578924402837,3.77373895901447,1,0,1,1
"2949",1.03925314476613,2.60413572921536,1,0,1,1
"2950",5.26716601581472,1.10865256708919,1,1,1,1
"2951",4.1591924793517,-1.35894587157564,0,1,0,0
"2952",-0.069623450166871,0.435777396742383,0,0,0,0
"2953",-0.90846977769198,0.882230422690183,0,0,1,1
"2954",-1.35020079142371,0.682644251306323,0,0,0,0
"2955",4.86355269419212,-1.420739502639,0,1,0,0
"2956",0.105794340689657,3.86228671700927,1,0,1,1
"2957",-0.344349602572666,1.00730969626883,0,0,1,1
"2958",0.413844608346565,2.71272263752459,0,0,1,1
"2959",3.78334286592077,3.8931832311447,1,1,1,1
"2960",4.21782502776726,2.84703128552741,1,1,1,1
"2961",0.551925396549887,-1.15739568432531,0,0,0,0
"2962",-0.823192981290364,-0.346623548821778,0,0,1,0
"2963",4.78844422314634,3.75975689000196,1,1,1,1
"2964",0.735520966453635,3.63389822402171,0,0,1,1
"2965",4.46017602517697,-0.462795155947989,1,1,1,0
"2966",-0.295341013485258,2.7773887669358,0,0,1,1
"2967",4.53968195272325,2.64600605882864,1,1,1,1
"2968",5.71734645034029,1.98687340260707,1,1,1,1
"2969",5.08111418918807,1.85075977997179,1,1,1,1
"2970",3.76316733515137,-0.63662351235353,1,1,0,0
"2971",0.540381278882634,0.64223074637049,0,0,0,0
"2972",-0.482990317236945,0.394051815472092,0,0,0,0
"2973",5.37567443243189,-1.08553867113651,0,1,0,0
"2974",-0.338440656642289,-2.15757377605073,0,0,0,0
"2975",-0.218084118764352,0.0389696435029468,0,0,0,0
"2976",1.20693395324249,-0.595283094906773,0,0,0,0
"2977",4.22748593367,0.502868574960803,1,1,0,0
"2978",4.10360442293766,-1.13560542975875,0,1,0,0
"2979",4.40639859603883,-0.71937068514769,1,1,0,0
"2980",0.964916829372305,2.20715375405777,1,0,1,1
"2981",4.59812796023928,5.19342165950673,1,1,1,1
"2982",-1.16361574006796,4.70877892656602,0,0,1,1
"2983",-0.456807167608418,-1.60163576419737,0,0,0,0
"2984",3.79994318836513,0.859596213488742,1,1,0,0
"2985",-0.416390668243351,1.2378630556106,1,0,1,1
"2986",-0.204651534352545,-1.52873130244377,1,0,0,0
"2987",4.31503180501972,0.0893727561223043,0,1,0,0
"2988",4.07418753374362,1.39944517411428,1,1,1,1
"2989",3.81401619350241,4.94154586120694,1,1,1,1
"2990",1.17356855509864,1.02427531148839,0,0,1,0
"2991",3.69869651316915,0.251118859286564,0,1,0,0
"2992",0.192736208174306,0.238934704115441,1,0,1,0
"2993",4.91369787015076,1.59423607732599,1,1,0,0
"2994",1.17453066871057,-1.07860609047175,0,0,0,0
"2995",1.11505646560538,-0.889960000971951,0,0,0,0
"2996",2.96460068101222,3.79013397171395,1,1,1,1
"2997",1.37116511835383,-0.667530591862253,0,0,0,0
"2998",-0.547707292888887,1.71219907049916,0,0,0,0
"2999",3.6169500222145,0.0852672988145926,0,1,0,0
"3000",4.77387695057549,1.89778053998134,1,1,0,0
"3001",4.26440498175171,4.34978773774746,1,1,1,1
"3002",-0.949166982826558,-1.21976477641267,0,0,0,0
"3003",4.86418134226668,1.98690564244701,1,1,1,1
"3004",0.776930138473968,1.16152025133509,0,0,0,0
"3005",0.866825358037835,1.83836613814425,1,0,1,1
"3006",0.0808434606447795,4.07472990663669,0,0,1,1
"3007",0.401346083096378,2.74724835273952,0,0,1,1
"3008",3.47493525263267,3.24978470526325,1,1,1,1
"3009",3.92885208076757,4.17734209417938,0,1,1,1
"3010",3.54802964470136,3.74024093365203,1,1,1,1
"3011",3.52033418910235,2.71612642711682,1,1,1,1
"3012",1.02293647813055,2.66078259095303,1,0,1,1
"3013",-0.658537460795076,1.69900569425285,0,0,1,1
"3014",3.56207655940003,1.23452872776912,1,1,0,0
"3015",-1.08129560339714,3.42045073658668,1,0,1,1
"3016",2.94018580387876,5.08409284457548,1,0,1,1
"3017",-0.0796967576321253,0.541584069758693,1,0,0,0
